{4.537990}
{3.603197}
{2.817245}
{-3.162766}
{-6.484239}
{-9.805712}
{-13.25020}
{-16.57167}
{-20.01616}
{-23.33764}
{-26.65911}
{-30.10360}
{-33.42508}
{-36.74655}
{-40.19103}
{-43.51250}
{-46.83405}
{-50.27919}
{-53.60158}
{-56.92290}
{-60.36779}
{-63.69129}
{-67.01305}
{-70.45826}
{-73.90742}
{-77.22894}
{-80.56307}
{-83.90940}
{-87.36493}
{-90.72445}
{-92.76807}
{-89.26504}
{-85.90855}
{-82.33056}
{-79.10851}
{-75.78341}
{-72.33635}
{-69.01147}
{-65.69051}
{-62.24445}
{-58.92149}
{-55.60023}
{-52.15535}
{-48.83295}
{-45.51112}
{-42.18963}
{-38.74516}
{-35.42368}
{-32.10221}
{-28.65772}
{-25.33625}
{-22.01477}
{-18.57028}
{-15.12579}
{-11.80432}
{-8.482848}
{-5.038358}
{-1.716885}
{1.604588}
{5.049078}
{8.370551}
{11.69202}
{15.13651}
{18.45799}
{21.77946}
{25.22395}
{28.54542}
{31.86690}
{35.31139}
{38.63286}
{41.95432}
{45.39882}
{48.72063}
{52.04302}
{55.48795}
{58.80918}
{62.13208}
{65.57822}
{68.89915}
{72.34708}
{75.67117}
{78.99574}
{82.46541}
{85.79611}
{89.15193}
{92.68050}
{90.84086}
{87.47873}
{84.02200}
{80.67624}
{77.34128}
{73.89670}
{70.57067}
{67.24830}
{63.80365}
{60.48013}
{57.15819}
{53.71390}
{50.39152}
{47.06939}
{43.62479}
{40.30333}
{36.98186}
{33.53737}
{30.21590}
{26.89442}
{23.44993}
{20.12846}
{16.68397}
{13.36250}
{10.04103}
{6.596536}
{3.275063}
{-4.640996}
{-3.490900}
{-6.812373}
{-10.25686}
{-13.57834}
{-16.89981}
{-20.34430}
{-23.66577}
{-26.98725}
{-30.43174}
{-33.75321}
{-37.07468}
{-40.51916}
{-43.84063}
{-47.28525}
{-50.60742}
{-53.92977}
{-57.37400}
{-60.69607}
{-64.01961}
{-67.46407}
{-70.78674}
{-74.11274}
{-77.43416}
{-80.89379}
{-84.23824}
{-87.57278}
{-91.06834}
{-92.39832}
{-88.94926}
{-85.47209}
{-82.01469}
{-78.67071}
{-75.34740}
{-71.89951}
{-68.57523}
{-65.25433}
{-61.80799}
{-58.48526}
{-55.16409}
{-51.84209}
{-48.39669}
{-45.07494}
{-41.75346}
{-38.30898}
{-34.98751}
{-31.54302}
{-28.22154}
{-24.90007}
{-21.45558}
{-18.13411}
{-14.81263}
{-11.36814}
{-8.046671}
{-4.725198}
{-1.280708}
{2.040765}
{5.362238}
{8.806728}
{12.12820}
{15.57269}
{18.89417}
{22.21564}
{25.66013}
{28.98160}
{32.30307}
{35.74756}
{39.06903}
{42.39050}
{45.83501}
{49.15690}
{52.47932}
{55.92406}
{59.24543}
{62.56855}
{66.01435}
{69.33547}
{72.78393}
{76.10714}
{79.43390}
{82.90502}
{86.23338}
{89.59056}
{92.94076}
{90.39246}
{87.03728}
{83.58427}
{80.23684}
{76.90500}
{73.46000}
{70.13409}
{66.81226}
{63.36721}
{60.04378}
{56.72207}
{53.27764}
{49.95522}
{46.63317}
{43.18861}
{39.86715}
{36.54568}
{33.10119}
{29.77972}
{26.45825}
{23.01376}
{19.81530}
{16.49383}
{13.04934}
{9.727866}
{6.406394}
{2.961903}
{-3.595696}
{-3.804060}
{-7.125533}
{-10.44701}
{-13.89150}
{-17.21297}
{-20.53444}
{-23.97893}
{-27.30041}
{-30.62188}
{-34.06637}
{-37.38784}
{-40.83232}
{-44.15379}
{-47.47541}
{-50.79762}
{-54.24296}
{-57.56413}
{-60.88631}
{-64.33292}
{-67.65417}
{-70.97710}
{-74.42613}
{-77.74760}
{-81.08551}
{-84.55161}
{-87.89052}
{-91.27195}
{-92.07341}
{-88.63240}
{-85.28206}
{-81.82287}
{-78.48000}
{-75.15730}
{-71.70908}
{-68.38508}
{-65.06416}
{-61.61773}
{-58.29511}
{-54.85095}
{-51.52884}
{-48.20651}
{-44.76177}
{-41.44030}
{-38.11884}
{-34.67435}
{-31.35287}
{-28.03140}
{-24.58691}
{-21.26544}
{-17.94396}
{-14.49947}
{-11.17800}
{-7.856529}
{-4.412038}
{-1.090566}
{2.230907}
{5.675397}
{8.996870}
{12.31834}
{15.76283}
{19.08431}
{22.40578}
{25.85027}
{29.17174}
{32.61623}
{35.93771}
{39.25917}
{42.58064}
{46.02516}
{49.34709}
{52.79256}
{56.11418}
{59.43561}
{62.88192}
{66.20445}
{69.64879}
{72.97436}
{76.29720}
{79.74876}
{83.09650}
{86.42442}
{89.90462}
{92.99387}
{90.20034}
{86.72123}
{83.39316}
{80.04541}
{76.59190}
{73.26960}
{69.94380}
{66.49919}
{63.17694}
{59.85357}
{56.40895}
{53.08746}
{49.64198}
{46.31999}
{42.99847}
{39.55399}
{36.23252}
{32.91105}
{29.46656}
{26.14509}
{22.82362}
{19.37913}
{16.05765}
{12.73618}
{9.291689}
{5.970216}
{2.648744}
{-7.957467}
{-4.240237}
{-7.561710}
{-11.00620}
{-14.32767}
{-17.64915}
{-21.09364}
{-24.41511}
{-27.73658}
{-31.18107}
{-34.50254}
{-37.82402}
{-41.26850}
{-44.58997}
{-47.91165}
{-51.35699}
{-54.67915}
{-58.00029}
{-61.44582}
{-64.76926}
{-68.09027}
{-71.41385}
{-74.86247}
{-78.18448}
{-81.64954}
{-84.98755}
{-88.33332}
{-91.88324}
{-91.59447}
{-88.06499}
{-84.72334}
{-81.38286}
{-78.04285}
{-74.59801}
{-71.27230}
{-67.82594}
{-64.50480}
{-61.18129}
{-57.73592}
{-54.41477}
{-51.09253}
{-47.64723}
{-44.32559}
{-40.88110}
{-37.55964}
{-34.23817}
{-30.79368}
{-27.47221}
{-24.15073}
{-20.70624}
{-17.38477}
{-14.06330}
{-10.61881}
{-7.297334}
{-3.975861}
{-5.313711}
{2.790102}
{6.111575}
{9.433047}
{12.87754}
{16.19901}
{19.52048}
{22.96497}
{26.28645}
{29.73094}
{33.05241}
{36.37388}
{39.81837}
{43.13983}
{46.46136}
{49.90643}
{53.22884}
{56.55029}
{59.99498}
{63.31839}
{66.64051}
{70.08527}
{73.41115}
{76.85622}
{80.18771}
{83.53525}
{86.86378}
{90.34351}
{92.91231}
{89.63936}
{86.28235}
{82.83025}
{79.48293}
{76.15589}
{72.70959}
{69.38428}
{66.06313}
{62.61737}
{59.29422}
{55.97284}
{52.65117}
{49.20570}
{45.88379}
{42.56230}
{39.11782}
{35.79635}
{32.47488}
{29.03038}
{25.70891}
{22.26442}
{18.94295}
{15.62148}
{12.17698}
{8.855513}
{5.534039}
{2.089549}
{-1.231924}
{-4.676414}
{-7.997887}
{-11.31936}
{-14.76385}
{-18.08532}
{-21.40680}
{-24.85129}
{-28.17276}
{-31.49423}
{-34.93872}
{-38.26019}
{-41.58165}
{-45.02615}
{-48.34790}
{-51.67024}
{-55.11531}
{-58.43648}
{-61.88227}
{-65.20554}
{-68.52644}
{-71.97385}
{-75.29863}
{-78.62177}
{-82.08956}
{-85.42336}
{-88.77549}
{-92.34489}
{-91.12044}
{-87.74709}
{-84.28707}
{-80.94299}
{-77.60609}
{-74.16157}
{-70.83558}
{-67.51285}
{-64.06842}
{-60.74488}
{-57.42278}
{-53.97856}
{-50.65622}
{-47.33403}
{-43.88942}
{-40.56794}
{-37.24648}
{-33.80199}
{-30.48052}
{-27.15905}
{-23.71456}
{-20.39308}
{-17.07161}
{-13.62712}
{-10.30565}
{-6.984175}
{-3.539684}
{-2.182114}
{3.226279}
{6.547752}
{9.869225}
{13.31371}
{16.63519}
{19.95666}
{23.40115}
{26.72262}
{30.04410}
{33.48859}
{36.81006}
{40.13152}
{43.57601}
{46.89757}
{49.97357}
{53.41903}
{56.74041}
{60.06213}
{63.50866}
{66.83059}
{70.15244}
{73.60154}
{76.92335}
{80.25530}
{83.72623}
{87.05580}
{90.41155}
{92.87945}
{89.57204}
{86.21495}
{82.76261}
{79.41547}
{76.08880}
{72.64236}
{69.31712}
{65.99601}
{62.55020}
{59.22708}
{55.78273}
{52.46098}
{49.13856}
{45.69365}
{42.37215}
{39.05069}
{35.60620}
{32.28473}
{28.96326}
{25.51877}
{22.19730}
{18.87582}
{15.43133}
{12.10986}
{8.788387}
{5.343897}
{2.022424}
{-1.299048}
{-4.743539}
{-8.065012}
{-11.38648}
{-14.83097}
{-18.27547}
{-21.47392}
{-24.91841}
{-28.36290}
{-31.56136}
{-35.00585}
{-38.45034}
{-41.64878}
{-45.09328}
{-48.53807}
{-51.86044}
{-55.18243}
{-58.62664}
{-61.94944}
{-65.27267}
{-68.71660}
{-72.04108}
{-75.36574}
{-78.81254}
{-82.15726}
{-85.49046}
{-88.96775}
{-92.41098}
{-91.04890}
{-87.55423}
{-84.21986}
{-80.87531}
{-77.41580}
{-74.09438}
{-70.64523}
{-67.32275}
{-64.00126}
{-60.55465}
{-57.23266}
{-53.91142}
{-50.46602}
{-47.14387}
{-43.82229}
{-40.37780}
{-37.05634}
{-33.73487}
{-30.29038}
{-26.96890}
{-23.64743}
{-20.20294}
{-16.88147}
{-13.56000}
{-10.11551}
{-6.794033}
{-3.472560}
{-2.806934}
{3.293403}
{6.614876}
{10.05937}
{13.38084}
{16.70231}
{20.14680}
{23.46828}
{26.91277}
{30.23424}
{33.55571}
{36.87719}
{40.32167}
{43.64314}
{46.96470}
{50.40987}
{53.73224}
{57.17653}
{60.49848}
{63.82200}
{67.26663}
{70.58903}
{73.91505}
{77.35963}
{80.69472}
{84.04038}
{87.49728}
{90.86026}
{92.67049}
{89.13345}
{85.77773}
{82.44693}
{78.97733}
{75.65283}
{72.32871}
{68.88081}
{65.55988}
{62.11373}
{58.79083}
{55.46960}
{52.02467}
{48.70229}
{45.38048}
{41.93598}
{38.61452}
{35.29305}
{31.84855}
{28.52708}
{25.20561}
{21.76112}
{18.43965}
{14.99516}
{11.67368}
{8.352210}
{5.030738}
{1.586247}
{-1.735226}
{-5.056698}
{-8.501188}
{-11.82266}
{-15.14413}
{-18.58862}
{-21.91010}
{-25.23157}
{-28.67606}
{-31.99753}
{-35.31901}
{-38.76349}
{-42.08496}
{-45.40644}
{-48.85130}
{-52.17369}
{-55.61857}
{-58.93983}
{-62.26280}
{-65.70885}
{-69.02982}
{-72.35471}
{-75.80175}
{-79.12692}
{-82.47309}
{-85.92695}
{-89.28352}
{-92.68519}
{-90.59386}
{-87.23701}
{-83.90602}
{-80.43575}
{-77.10252}
{-73.78091}
{-70.33176}
{-67.00969}
{-63.56483}
{-60.24135}
{-56.91954}
{-53.47518}
{-50.15277}
{-46.70766}
{-43.38611}
{-40.06465}
{-36.74318}
{-33.29869}
{-29.97722}
{-26.65574}
{-23.21125}
{-19.88978}
{-16.56831}
{-13.12382}
{-9.679328}
{-6.357855}
{-3.036383}
{4.081078}
{3.729581}
{7.051054}
{10.49554}
{13.81702}
{17.13849}
{20.58298}
{23.90445}
{27.22593}
{30.67042}
{33.99189}
{37.31336}
{40.75784}
{44.07931}
{47.52396}
{50.84617}
{54.16847}
{57.48966}
{60.93487}
{64.25841}
{67.57971}
{71.02570}
{74.35160}
{77.67304}
{81.13445}
{84.47712}
{87.81492}
{91.32442}
{92.26527}
{88.81720}
{85.34151}
{82.00700}
{78.66306}
{75.21679}
{71.89188}
{68.44458}
{65.12367}
{61.80036}
{58.35462}
{55.03347}
{51.71142}
{48.26603}
{44.94429}
{41.62282}
{38.17834}
{34.85687}
{31.53540}
{28.09091}
{24.76943}
{21.44796}
{18.00347}
{14.68200}
{11.23751}
{7.916033}
{4.594561}
{1.150070}
{-2.171403}
{-5.492876}
{-8.937366}
{-12.25884}
{-15.70333}
{-19.02480}
{-22.34628}
{-25.79077}
{-29.11224}
{-32.43371}
{-35.87820}
{-39.19967}
{-42.52113}
{-45.96565}
{-49.28757}
{-52.60999}
{-55.93169}
{-59.37609}
{-62.69928}
{-66.02197}
{-69.46616}
{-72.79156}
{-76.11475}
{-79.56522}
{-83.03659}
{-86.36461}
{-89.72160}
{-92.95916}
{-90.15149}
{-86.79633}
{-83.34435}
{-79.99656}
{-76.66635}
{-73.22099}
{-69.89523}
{-66.81961}
{-63.49766}
{-60.17420}
{-56.72942}
{-53.40804}
{-50.08563}
{-46.64053}
{-43.31899}
{-39.99752}
{-36.55304}
{-33.23157}
{-29.78708}
{-26.46560}
{-23.02111}
{-19.69964}
{-16.37817}
{-12.93368}
{-9.612204}
{-6.290731}
{-2.846241}
{4.752324}
{3.796705}
{7.241196}
{10.56267}
{13.88414}
{17.32863}
{20.65010}
{24.09459}
{27.41607}
{30.73754}
{34.18203}
{37.50350}
{40.82497}
{44.26945}
{47.59109}
{50.91332}
{54.35863}
{57.67979}
{61.00203}
{64.44864}
{67.76981}
{71.09291}
{74.54185}
{77.86341}
{81.20215}
{84.66726}
{88.00793}
{91.39727}
{92.06449}
{88.62468}
{85.27444}
{81.81518}
{78.47236}
{75.14967}
{71.70145}
{68.37746}
{65.05653}
{61.61010}
{58.28749}
{54.96634}
{51.52122}
{48.19889}
{44.75415}
{41.43268}
{38.11122}
{34.66673}
{31.34525}
{28.02378}
{24.57929}
{21.25782}
{17.93634}
{14.49185}
{11.17038}
{7.725891}
{4.404418}
{1.082946}
{-2.361545}
{-5.683018}
{-9.004491}
{-12.44898}
{-15.77045}
{-19.09193}
{-22.53642}
{-25.85789}
{-29.17936}
{-32.62385}
{-37.17550}
{-39.26679}
{-42.71127}
{-46.03278}
{-49.35471}
{-52.80019}
{-56.12180}
{-59.44323}
{-62.88955}
{-66.21207}
{-69.53333}
{-72.98199}
{-76.30481}
{-79.63271}
{-83.10418}
{-86.43208}
{-89.91226}
{-92.96875}
{-90.08403}
{-86.60470}
{-83.27682}
{-79.92901}
{-76.47627}
{-73.15378}
{-69.70496}
{-66.38356}
{-63.06120}
{-59.73787}
{-56.29331}
{-52.97177}
{-49.64934}
{-46.20432}
{-42.88281}
{-39.56135}
{-36.11686}
{-32.79539}
{-29.47392}
{-26.02943}
{-22.70795}
{-19.38648}
{-15.94199}
{-12.62052}
{-9.176026}
{-5.854554}
{-2.533081}
{9.114095}
{4.232882}
{7.554355}
{10.99885}
{14.32032}
{17.64179}
{21.08628}
{24.40775}
{27.72923}
{31.17372}
{34.49519}
{37.93968}
{41.26114}
{44.58261}
{47.90429}
{51.34963}
{54.67180}
{57.99294}
{61.43846}
{64.76191}
{68.08292}
{71.52967}
{74.85511}
{78.17711}
{81.64212}
{84.98020}
{88.32586}
{91.87502}
{91.72173}
{88.30704}
{84.83866}
{81.37517}
{78.03522}
{74.71346}
{71.38786}
{67.94131}
{64.62024}
