{29.93393}
{85.27554}
{82.68301}
{79.78505}
{76.50250}
{73.07668}
{69.75656}
{66.31140}
{62.98992}
{59.66845}
{56.22396}
{52.90248}
{49.58101}
{46.13652}
{42.81505}
{39.49358}
{36.17210}
{32.72761}
{29.40614}
{25.96165}
{22.64018}
{19.31870}
{15.87421}
{12.55274}
{9.231267}
{5.786777}
{2.465304}
{-8.561684}
{-4.300659}
{-7.622131}
{-10.94360}
{-14.38809}
{-17.70957}
{-21.03104}
{-24.47553}
{-27.79700}
{-31.24149}
{-34.56297}
{-37.88444}
{-41.20591}
{-44.52739}
{-47.84886}
{-51.29335}
{-54.61482}
{-57.93629}
{-61.38078}
{-64.70225}
{-68.02395}
{-71.46902}
{-74.79128}
{-78.11332}
{-81.56061}
{-84.89672}
{-87.85934}
{-89.66073}
{-90.09829}
{-89.49906}
{-88.15795}
{-86.18403}
{-83.64037}
{-80.84396}
{-77.76886}
{-74.37286}
{-71.05598}
{-67.73387}
{-64.28922}
{-60.96775}
{-57.64627}
{-54.20178}
{-50.88031}
{-47.55884}
{-44.11435}
{-40.79288}
{-37.47140}
{-34.27295}
{-30.82846}
{-27.50698}
{-24.18551}
{-20.74102}
{-17.41955}
{-14.09808}
{-10.65359}
{-7.332113}
{-4.010640}
{-1.970972}
{2.755323}
{6.076796}
{9.521286}
{12.84276}
{16.16423}
{19.60872}
{22.93019}
{26.37469}
{29.69616}
{33.01763}
{36.46212}
{39.78359}
{43.10506}
{46.54956}
{49.87103}
{53.31552}
{56.63699}
{59.95847}
{63.27993}
{66.72446}
{70.04665}
{73.36824}
{76.81400}
{80.13764}
{83.46399}
{86.80683}
{89.03703}
{90.02529}
{89.96216}
{89.08148}
{87.48447}
{85.13815}
{82.52596}
{79.61195}
{76.31647}
{73.01113}
{69.69090}
{66.24576}
{62.92428}
{59.60281}
{56.15832}
{52.83685}
{49.39235}
{46.07088}
{42.74941}
{39.30492}
{35.98345}
{32.66197}
{29.21748}
{25.89601}
{22.57454}
{19.13005}
{15.80857}
{12.48710}
{9.042612}
{5.721139}
{2.399666}
{-1.044824}
{-4.366297}
{-7.810787}
{-11.13226}
{-14.45373}
{-17.77521}
{-21.21970}
{-24.54117}
{-27.98566}
{-31.30713}
{-34.75162}
{-38.07309}
{-41.39457}
{-44.83906}
{-47.91449}
{-51.35899}
{-54.68046}
{-58.00193}
{-61.44642}
{-64.76788}
{-68.08960}
{-71.53465}
{-74.98005}
{-78.30206}
{-81.62625}
{-84.96058}
{-87.95813}
{-89.62834}
{-90.11248}
{-89.66142}
{-88.44817}
{-86.49444}
{-84.10654}
{-81.36286}
{-78.21779}
{-74.96205}
{-71.64742}
{-68.20255}
{-64.88081}
{-61.43633}
{-58.11485}
{-54.79338}
{-51.34889}
{-48.02742}
{-44.70594}
{-41.26145}
{-37.93998}
{-34.61851}
{-31.17402}
{-27.85254}
{-24.53107}
{-21.08658}
{-17.76511}
{-14.44364}
{-10.99915}
{-7.677673}
{-4.356200}
{-9.117102}
{2.409763}
{5.731236}
{9.175726}
{12.49720}
{15.81867}
{19.26316}
{22.58463}
{25.90611}
{29.35060}
{32.67207}
{35.99354}
{39.43803}
{42.75951}
{46.08098}
{49.52547}
{52.84694}
{56.29143}
{59.61290}
{62.68834}
{66.13284}
{69.45490}
{72.89956}
{76.22244}
{79.54528}
{82.99323}
{86.28197}
{88.73090}
{89.95666}
{90.03770}
{89.25111}
{87.74831}
{85.65141}
{83.01529}
{80.15179}
{77.01862}
{73.60166}
{70.28262}
{66.96042}
{63.51587}
{60.19440}
{56.87293}
{53.42844}
{50.10697}
{46.78550}
{43.34100}
{40.01953}
{36.69806}
{33.25357}
{29.93210}
{26.61062}
{23.16613}
{19.84466}
{16.52319}
{13.07870}
{9.757225}
{6.435752}
{2.991262}
{-0.330211}
{-3.651684}
{-7.096174}
{-10.41765}
{-13.86214}
{-17.18361}
{-20.50508}
{-23.82656}
{-27.14803}
{-30.59252}
{-33.91399}
{-37.23546}
{-40.67995}
{-44.00143}
{-47.32290}
{-50.76739}
{-54.08886}
{-57.53335}
{-60.85482}
{-64.17629}
{-67.62093}
{-70.94309}
{-74.26501}
{-77.71028}
{-81.03461}
{-84.36616}
{-87.52956}
{-89.42342}
{-90.10011}
{-89.79966}
{-88.71696}
{-86.94888}
{-84.56151}
{-81.87275}
{-78.89357}
{-75.55034}
{-72.23866}
{-68.91735}
{-65.47240}
{-62.15094}
{-58.82946}
{-55.38498}
{-52.06350}
{-48.74203}
{-45.29754}
{-41.97607}
{-38.53157}
{-35.21010}
{-31.76561}
{-28.44414}
{-25.12267}
{-21.67818}
{-18.35670}
{-15.03523}
{-11.71376}
{-8.269269}
{-4.947796}
{-1.503306}
{1.818167}
{5.139640}
{8.584130}
{11.90560}
{15.22708}
{18.67157}
{21.99304}
{25.31451}
{28.75900}
{32.08047}
{35.52496}
{38.84644}
{42.16791}
{45.61240}
{48.93387}
{52.25534}
{55.69984}
{59.02131}
{62.34278}
{65.78727}
{69.10925}
{72.43095}
{75.87682}
{79.19926}
{82.52337}
{85.96745}
{88.57732}
{89.93911}
{90.00202}
{89.18456}
{87.64346}
{85.42996}
{82.86025}
{79.86847}
{76.71326}
{73.41339}
{69.97089}
{66.64872}
{63.32722}
{59.88273}
{56.56126}
{53.11677}
{49.79530}
{46.47382}
{43.15235}
{39.70786}
{36.38639}
{33.06491}
{29.62042}
{26.29895}
{22.85446}
{19.53299}
{16.21152}
{12.76702}
{9.445552}
{6.124079}
{2.679589}
{-0.641884}
{-4.086374}
{-7.407847}
{-10.72932}
{-14.17381}
{-17.49528}
{-20.81676}
{-24.26125}
{-27.58272}
{-30.90419}
{-34.34868}
{-37.67015}
{-40.99163}
{-44.43612}
{-47.75759}
{-51.07906}
{-54.52355}
{-57.84502}
{-61.16650}
{-64.61098}
{-67.93266}
{-71.25475}
{-74.69996}
{-77.77592}
{-81.10027}
{-84.55602}
{-87.57902}
{-89.49301}
{-90.10712}
{-89.78553}
{-88.63364}
{-86.83120}
{-84.51160}
{-81.81661}
{-78.71625}
{-75.48513}
{-72.17307}
{-68.72864}
{-65.40677}
{-62.08530}
{-58.64081}
{-55.31934}
{-51.99786}
{-48.55338}
{-45.23190}
{-41.91043}
{-38.46594}
{-35.14447}
{-31.82299}
{-28.37850}
{-25.05703}
{-21.61254}
{-18.29107}
{-14.96959}
{-11.52510}
{-8.203630}
{-4.882158}
{-1.437668}
{1.764980}
{2.155134}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
{2.155135}
