{-16,05391};;;;-16,05391
{-12,73244};;;;-12,73244
{-9,287946};;;;-9,287946
{-5,966473};;;;-5,966473
{-2,645000};;;;-2,645
{7,994899};;;;7,994899
{4,120963};;;;4,120963
{7,565453};;;;7,565453
{10,88693};;;;10,88693
{14,20840};;;;14,2084
{17,65289};;;;17,65289
{20,97436};;;;20,97436
{24,29584};;;;24,29584
{27,74033};;;;27,74033
{31,06180};;;;31,0618
{34,38327};;;;34,38327
{37,82776};;;;37,82776
{41,14922};;;;41,14922
{44,47070};;;;44,4707
{47,91539};;;;47,91539
{51,23767};;;;51,23767
{54,55988};;;;54,55988
{58,00403};;;;58,00403
{61,32647};;;;61,32647
{64,64996};;;;64,64996
{68,09402};;;;68,09402
{71,41759};;;;71,41759
{74,74317};;;;74,74317
{78,18823};;;;78,18823
{81,52921};;;;81,52921
{84,86838};;;;84,86838
{88,33712};;;;88,33712
{91,75237};;;;91,75237
{91,84502};;;;91,84502
{88,29578};;;;88,29578
{84,95049};;;;84,95049
{81,61217};;;;81,61217
{78,14735};;;;78,14735
{74,82540};;;;74,8254
{71,37674};;;;71,37674
{68,05322};;;;68,05322
{64,73219};;;;64,73219
{61,28565};;;;61,28565
{57,96323};;;;57,96323
{54,64209};;;;54,64209
{51,19686};;;;51,19686
{47,87458};;;;47,87458
{44,42989};;;;44,42989
{41,10842};;;;41,10842
{37,78696};;;;37,78696
{34,34247};;;;34,34247
{31,02100};;;;31,021
{27,69952};;;;27,69952
{24,25503};;;;24,25503
{20,93356};;;;20,93356
{17,61209};;;;17,61209
{14,16760};;;;14,1676
{10,84612};;;;10,84612
{7,524652};;;;7,524652
{4,080161};;;;4,080161
{7,586881};;;;7,586881
{-2,685802};;;;-2,685802
{-6,007275};;;;-6,007275
{-9,328748};;;;-9,328748
{-12,77324};;;;-12,77324
{-16,09471};;;;-16,09471
{-19,41618};;;;-19,41618
{-22,86067};;;;-22,86067
{-26,18215};;;;-26,18215
{-29,50362};;;;-29,50362
{-32,94811};;;;-32,94811
{-36,26958};;;;-36,26958
{-39,59105};;;;-39,59105
{-43,03553};;;;-43,03553
{-46,35705};;;;-46,35705
{-49,67905};;;;-49,67905
{-53,12452};;;;-53,12452
{-56,44601};;;;-56,44601
{-59,76758};;;;-59,76758
{-63,21402};;;;-63,21402
{-66,53624};;;;-66,53624
{-69,85778};;;;-69,85778
{-73,30671};;;;-73,30671
{-76,62894};;;;-76,62894
{-79,95890};;;;-79,9589
{-83,43040};;;;-83,4304
{-86,75858};;;;-86,75858
{-90,11428};;;;-90,11428
{-92,98808};;;;-92,98808
{-89,86718};;;;-89,86718
{-86,51088};;;;-86,51088
{-83,05921};;;;-83,05921
{-79,71149};;;;-79,71149
{-76,38311};;;;-76,38311
{-72,93724};;;;-72,93724
{-69,61171};;;;-69,61171
{-66,29039};;;;-66,29039
{-62,84484};;;;-62,84484
{-59,52160};;;;-59,5216
{-56,20013};;;;-56,20013
{-52,75550};;;;-52,7555
{-49,31002};;;;-49,31002
{-46,11112};;;;-46,11112
{-42,66660};;;;-42,6666
{-39,34513};;;;-39,34513
{-36,02367};;;;-36,02367
{-32,57917};;;;-32,57917
{-29,25770};;;;-29,2577
{-25,93623};;;;-25,93623
{-22,49174};;;;-22,49174
{-19,17027};;;;-19,17027
{-15,72577};;;;-15,72577
{-12,40430};;;;-12,4043
{-9,082829};;;;-9,082829
{-5,638339};;;;-5,638339
{-2,316866};;;;-2,316866
{1,127624};;;;1,127624
{4,449097};;;;4,449097
{7,770570};;;;7,77057
{11,09204};;;;11,09204
{14,53653};;;;14,53653
{17,85801};;;;17,85801
{21,17948};;;;21,17948
{24,62397};;;;24,62397
{28,06846};;;;28,06846
{31,26691};;;;31,26691
{34,71141};;;;34,71141
{38,03288};;;;38,03288
{41,47736};;;;41,47736
{44,79883};;;;44,79883
{48,24358};;;;48,24358
{51,56591};;;;51,56591
{54,88801};;;;54,88801
{58,20915};;;;58,20915
{61,65481};;;;61,65481
{64,97818};;;;64,97818
{68,29912};;;;68,29912
{71,74619};;;;71,74619
{75,07134};;;;75,07134
{78,39382};;;;78,39382
{81,86024};;;;81,86024
{85,19621};;;;85,19621
{88,54520};;;;88,5452
{92,10880};;;;92,1088
{91,48376};;;;91,48376
{88,08753};;;;88,08753
{84,62256};;;;84,62256
{81,28117};;;;81,28117
{77,81867};;;;77,81867
{74,49715};;;;74,49715
{71,17135};;;;71,17135
{67,72514};;;;67,72514
{64,40394};;;;64,40394
{61,08041};;;;61,08041
{57,63511};;;;57,63511
{54,31395};;;;54,31395
{50,99168};;;;50,99168
{47,54640};;;;47,5464
{44,22477};;;;44,22477
{40,78028};;;;40,78028
{37,45882};;;;37,45882
{34,13735};;;;34,13735
{30,69286};;;;30,69286
{27,37139};;;;27,37139
{24,04992};;;;24,04992
{20,60542};;;;20,60542
{17,28395};;;;17,28395
{13,96248};;;;13,96248
{10,51799};;;;10,51799
{7,196517};;;;7,196517
{3,875044};;;;3,875044
{4,305537};;;;4,305537
{-2,890919};;;;-2,890919
{-6,212392};;;;-6,212392
{-9,656882};;;;-9,656882
{-12,97836};;;;-12,97836
{-16,29983};;;;-16,29983
{-19,74432};;;;-19,74432
{-23,06579};;;;-23,06579
{-26,38726};;;;-26,38726
{-29,83175};;;;-29,83175
{-33,15323};;;;-33,15323
{-36,47470};;;;-36,4747
{-39,91918};;;;-39,91918
{-43,24065};;;;-43,24065
{-46,31613};;;;-46,31613
{-49,76117};;;;-49,76117
{-53,08360};;;;-53,0836
{-56,52810};;;;-56,5281
{-59,84971};;;;-59,84971
{-63,17308};;;;-63,17308
{-66,61832};;;;-66,61832
{-69,93993};;;;-69,93993
{-73,26573};;;;-73,26573
{-76,58804};;;;-76,58804
{-79,91772};;;;-79,91772
{-83,38927};;;;-83,38927
{-86,71733};;;;-86,71733
{-90,07316};;;;-90,07316
{-92,99561};;;;-92,99561
{-89,90819};;;;-89,90819
{-86,42830};;;;-86,4283
{-83,10040};;;;-83,1004
{-79,75265};;;;-79,75265
{-76,30104};;;;-76,30104
{-72,97823};;;;-72,97823
{-69,65265};;;;-69,65265
{-66,20831};;;;-66,20831
{-62,88579};;;;-62,88579
{-59,56252};;;;-59,56252
{-56,11804};;;;-56,11804
{-52,79642};;;;-52,79642
{-49,35095};;;;-49,35095
{-46,02902};;;;-46,02902
{-42,70751};;;;-42,70751
{-39,26303};;;;-39,26303
{-35,94157};;;;-35,94157
{-32,62009};;;;-32,62009
{-29,17560};;;;-29,1756
{-25,85413};;;;-25,85413
{-22,53266};;;;-22,53266
{-19,08817};;;;-19,08817
{-15,76669};;;;-15,76669
{-12,44522};;;;-12,44522
{-9,000730};;;;-9,00073
{-5,679257};;;;-5,679257
{-2,234767};;;;-2,234767
{1,086706};;;;1,086706
{4,408179};;;;4,408179
{7,852669};;;;7,852669
{11,17414};;;;11,17414
{14,49562};;;;14,49562
{17,94011};;;;17,94011
{21,26158};;;;21,26158
{24,58305};;;;24,58305
{28,02754};;;;28,02754
{31,34901};;;;31,34901
{34,67049};;;;34,67049
{38,11497};;;;38,11497
{41,43644};;;;41,43644
{44,75791};;;;44,75791
{48,20265};;;;48,20265
{51,52498};;;;51,52498
{54,97010};;;;54,9701
{58,29125};;;;58,29125
{61,61386};;;;61,61386
{65,06030};;;;65,0603
{68,38122};;;;68,38122
{71,70522};;;;71,70522
{75,15343};;;;75,15343
{78,47614};;;;78,47614
{81,81896};;;;81,81896
{85,27824};;;;85,27824
{88,62843};;;;88,62843
{92,06551};;;;92,06551
{91,27659};;;;91,27659
{87,89449};;;;87,89449
{84,55544};;;;84,55544
{81,08941};;;;81,08941
{77,75146};;;;77,75146
{74,30689};;;;74,30689
{70,98097};;;;70,98097
{67,65803};;;;67,65803
{64,21371};;;;64,21371
{60,89017};;;;60,89017
{57,56799};;;;57,56799
{54,12379};;;;54,12379
{50,80148};;;;50,80148
{47,47927};;;;47,47927
{44,03463};;;;44,03463
{40,71316};;;;40,71316
{37,39170};;;;37,3917
{33,94721};;;;33,94721
{30,62574};;;;30,62574
{27,30426};;;;27,30426
{23,85977};;;;23,85977
{20,53830};;;;20,5383
{17,21683};;;;17,21683
{13,77234};;;;13,77234
{10,45086};;;;10,45086
{7,129392};;;;7,129392
{3,684902};;;;3,684902
{3,634291};;;;3,634291
{-2,958044};;;;-2,958044
{-6,402534};;;;-6,402534
{-9,724007};;;;-9,724007
{-13,04548};;;;-13,04548
{-16,48997};;;;-16,48997
{-19,81144};;;;-19,81144
{-23,13292};;;;-23,13292
{-26,57741};;;;-26,57741
{-29,89888};;;;-29,89888
{-33,34337};;;;-33,34337
{-36,66484};;;;-36,66484
{-39,98631};;;;-39,98631
{-43,43079};;;;-43,43079
{-46,75234};;;;-46,75234
{-50,07441};;;;-50,07441
{-53,51986};;;;-53,51986
{-56,84121};;;;-56,84121
{-60,28605};;;;-60,28605
{-63,60954};;;;-63,60954
{-66,93138};;;;-66,93138
{-70,37648};;;;-70,37648
{-73,70248};;;;-73,70248
{-77,02417};;;;-77,02417
{-80,48075};;;;-80,48075
{-83,82743};;;;-83,82743
{-87,15773};;;;-87,15773
{-90,64018};;;;-90,64018
{-92,82176};;;;-92,82176
{-89,47085};;;;-89,47085
{-85,99042};;;;-85,99042
{-82,66100};;;;-82,661
{-79,31416};;;;-79,31416
{-75,86507};;;;-75,86507
{-72,54138};;;;-72,54138
{-69,09320};;;;-69,0932
{-65,77221};;;;-65,77221
{-62,44931};;;;-62,44931
{-59,00321};;;;-59,00321
{-55,68192};;;;-55,68192
{-52,36013};;;;-52,36013
{-48,91467};;;;-48,91467
{-45,59283};;;;-45,59283
{-42,27134};;;;-42,27134
{-38,82686};;;;-38,82686
{-35,50539};;;;-35,50539
{-32,18391};;;;-32,18391
{-28,73943};;;;-28,73943
{-25,41795};;;;-25,41795
{-22,09648};;;;-22,09648
{-18,65199};;;;-18,65199
{-15,33052};;;;-15,33052
{-12,00904};;;;-12,00904
{-8,564552};;;;-8,564552
{-5,243080};;;;-5,24308
{-1,921607};;;;-1,921607
{1,522883};;;;1,522883
{4,844356};;;;4,844356
{8,165829};;;;8,165829
{11,61032};;;;11,61032
{14,93179};;;;14,93179
{18,25327};;;;18,25327
{21,69776};;;;21,69776
{25,01923};;;;25,01923
{28,34070};;;;28,3407
{31,78519};;;;31,78519
{35,10666};;;;35,10666
{38,42813};;;;38,42813
{41,87261};;;;41,87261
{45,19410};;;;45,1941
{48,51587};;;;48,51587
{51,96129};;;;51,96129
{55,28325};;;;55,28325
{58,72746};;;;58,72746
{62,05032};;;;62,05032
{65,37350};;;;65,3735
{68,81743};;;;68,81743
{72,14204};;;;72,14204
{75,46653};;;;75,46653
{78,91373};;;;78,91373
{82,25896};;;;82,25896
{85,59127};;;;85,59127
{89,06953};;;;89,06953
{92,50597};;;;92,50597
{90,94227};;;;90,94227
{87,45203};;;;87,45203
{84,11888};;;;84,11888
{80,77368};;;;80,77368
{77,31493};;;;77,31493
{73,99348};;;;73,99348
{70,54430};;;;70,5443
{67,22197};;;;67,22197
{63,90039};;;;63,90039
{60,45378};;;;60,45378
{57,13186};;;;57,13186
{53,81059};;;;53,81059
{50,36518};;;;50,36518
{47,04305};;;;47,04305
{43,59845};;;;43,59845
{40,27699};;;;40,27699
{36,95552};;;;36,95552
{33,51103};;;;33,51103
{30,18956};;;;30,18956
{26,86809};;;;26,86809
{23,42360};;;;23,4236
{20,10212};;;;20,10212
{16,78065};;;;16,78065
{13,33616};;;;13,33616
{10,01469};;;;10,01469
{6,693215};;;;6,693215
{3,248725};;;;3,248725
{-7,274803};;;;-7,274803
{-3,517238};;;;-3,517238
{-6,838711};;;;-6,838711
{-10,16018};;;;-10,16018
{-13,60467};;;;-13,60467
{-16,92615};;;;-16,92615
{-20,24762};;;;-20,24762
{-23,69211};;;;-23,69211
{-27,01358};;;;-27,01358
{-30,33506};;;;-30,33506
{-33,77954};;;;-33,77954
{-37,10102};;;;-37,10102
{-40,42248};;;;-40,42248
{-43,86697};;;;-43,86697
{-47,18856};;;;-47,18856
{-50,51072};;;;-50,51072
{-53,95611};;;;-53,95611
{-57,27734};;;;-57,27734
{-60,59935};;;;-60,59935
{-64,04596};;;;-64,04596
{-67,36742};;;;-67,36742
{-70,68996};;;;-70,68996
{-74,13910};;;;-74,1391
{-77,46051};;;;-77,46051
{-80,79633};;;;-80,79633
{-84,26462};;;;-84,26462
{-87,59949};;;;-87,59949
{-91,09636};;;;-91,09636
{-92,47515};;;;-92,47515
{-89,03176};;;;-89,03176
{-85,55378};;;;-85,55378
{-82,22119};;;;-82,22119
{-78,87613};;;;-78,87613
{-75,42908};;;;-75,42908
{-72,10454};;;;-72,10454
{-68,77997};;;;-68,77997
{-65,33604};;;;-65,33604
{-62,01284};;;;-62,01284
{-58,69001};;;;-58,69001
{-55,24579};;;;-55,24579
{-51,92382};;;;-51,92382
{-48,60145};;;;-48,60145
{-45,15664};;;;-45,15664
{-41,83516};;;;-41,83516
{-38,51370};;;;-38,5137
{-35,06921};;;;-35,06921
{-31,74774};;;;-31,74774
{-28,42627};;;;-28,42627
{-24,98178};;;;-24,98178
{-21,66030};;;;-21,6603
{-18,33883};;;;-18,33883
{-14,89434};;;;-14,89434
{-11,57287};;;;-11,57287
{-8,251393};;;;-8,251393
{-4,806903};;;;-4,806903
{-1,485430};;;;-1,48543
{1,836043};;;;1,836043
{5,280533};;;;5,280533
{8,602006};;;;8,602006
{11,92348};;;;11,92348
{15,36797};;;;15,36797
{18,68944};;;;18,68944
{22,13393};;;;22,13393
{25,45541};;;;25,45541
{28,77688};;;;28,77688
{32,22137};;;;32,22137
{35,54284};;;;35,54284
{38,86431};;;;38,86431
{42,30879};;;;42,30879
{45,63028};;;;45,63028
{48,95213};;;;48,95213
{52,39759};;;;52,39759
{55,71937};;;;55,71937
{59,04066};;;;59,04066
{62,48679};;;;62,48679
{65,80965};;;;65,80965
{69,13067};;;;69,13067
{72,57890};;;;72,5789
{75,90252};;;;75,90252
{79,22819};;;;79,22819
{82,69874};;;;82,69874
{86,02798};;;;86,02798
{89,38493};;;;89,38493
{92,83362};;;;92,83362
{90,49077};;;;90,49077
{87,13502};;;;87,13502
{83,68138};;;;83,68138
{80,33420};;;;80,3342
{77,00168};;;;77,00168
{73,55681};;;;73,55681
{70,23085};;;;70,23085
{66,78593};;;;66,78593
{63,34085};;;;63,34085
{60,01743};;;;60,01743
{56,57273};;;;56,57273
{53,25130};;;;53,2513
{49,92888};;;;49,92888
{46,48381};;;;46,48381
{43,16228};;;;43,16228
{39,84081};;;;39,84081
